,Dice_Real,Dice_RCA_Max,Dice_RCA_Mean,L_Dice_Real,L_Dice_RCA_Max,L_Dice_RCA_Mean,H_Dice_Real,H_Dice_RCA_Max,H_Dice_RCA_Mean
67,0.7876818272341005,0.7939184972649929,0.7690875354164886,0.8164479272476137,0.8391679978865594,0.8014738348205446,0.7589157272205873,0.7864606758418038,0.7367012360124328
68,0.7799782175388795,0.8011306607614872,0.7755505093958377,0.8468442834971547,0.8687256824756704,0.8350475634657345,0.7131121515806044,0.7609693192198163,0.7160534553259407
69,0.745095458766764,0.7820094529224906,0.7616940853528829,0.8346254084084466,0.8677096683102722,0.8303049158615986,0.6555655091250813,0.7281759961795743,0.693083254844167
70,0.628060881986355,0.620910629438752,0.5927383343152004,0.7785991028737616,0.8016442702573862,0.7616375156331042,0.4775226610989485,0.472640091252504,0.4238391529972966
71,0.810910443529747,0.8097760713035305,0.7793968384526366,0.8836562077169222,0.876769225465084,0.8442748400674265,0.7381646793425717,0.7628364922016604,0.7145188368378464
72,0.8022180757868336,0.7959007749840838,0.7513479391844775,0.8280299841304661,0.8332229192965139,0.7975408027944372,0.7764061674432009,0.7585786306716539,0.7051550755745176
73,0.8588730393729127,0.8273475025302068,0.7863351058329925,0.8959966779897557,0.8713761751521198,0.8403585824731975,0.8217494007560696,0.7859723758742337,0.7323116291927876
74,0.8144000454880722,0.7908875483309067,0.7433757941614149,0.8519312237218862,0.8307426307974073,0.7993760324439979,0.7768688672542581,0.7510324658644061,0.6873755558788317
75,0.8764447469079095,0.8368752315631969,0.7920756190698198,0.8837877274849321,0.8495450980392157,0.8203382079881741,0.8691017663308871,0.8242053650871779,0.7638130301514655
76,0.8781979094303858,0.8404479994141043,0.7955018572468843,0.8927469103662575,0.8600973307082475,0.8285962859736212,0.8636489084945141,0.8207986681199612,0.7624074285201474
77,0.858648353739798,0.8026331335955741,0.7514040709743701,0.8995777799641207,0.868496062992126,0.8315146507845472,0.8177189275154753,0.7367702041990222,0.6712934911641928
78,0.9163577924319977,0.8714327397611565,0.8208640338087427,0.9113319519518238,0.8750395431891209,0.8445005051465732,0.9213836329121714,0.8678259363331922,0.797227562470912
79,0.9179056894657027,0.8790366928266985,0.8347846684891367,0.918337414576764,0.8793375691935512,0.8457412772455426,0.9174739643546416,0.8787358164598458,0.8238280597327309
80,0.561409702176563,0.6403250340637601,0.5795599862172963,0.7890575405077644,0.8290686699919061,0.8067643746108979,0.3337618638453617,0.471286255639555,0.35235559782369463
81,0.6508858296842055,0.6949293569262882,0.642865327161587,0.8741183564153739,0.8805679122182681,0.8575127777845906,0.4276533029530371,0.5423268278299687,0.4282178765385833
82,0.663126106584885,0.7060376284268032,0.6385421844798593,0.8235431596878111,0.8483378054854829,0.827461227284094,0.502709053481959,0.5819141343138315,0.44962314167562456
83,0.7503819852631891,0.7214186433978692,0.6922803215670831,0.8933163154126327,0.8656504892426915,0.8504734858544605,0.6074476551137455,0.6038481531311155,0.5340871572797056
84,0.6793844257142905,0.7191867784975585,0.6719702746486644,0.8321103989180696,0.8544542804074005,0.8327770604423026,0.5266584525105114,0.6065712234469361,0.5111634888550262
85,0.7616005522198572,0.7714527355222771,0.7291032155350675,0.8321779286477907,0.8535785961489472,0.8403529583750379,0.6910231757919238,0.6893268748956072,0.6178534726950969
86,0.7754619410287428,0.7665908333733319,0.7341181889209505,0.8785738079648966,0.879684906374676,0.8569130845202444,0.672350074092589,0.6844250067037545,0.6113232933216561
87,0.8194881171947918,0.7996925498936789,0.7535229865326707,0.9032145154576758,0.8868975682745126,0.8640511961671237,0.7357617189319077,0.7267868681300629,0.6429947768982176
88,0.7588414044348689,0.7695864339287364,0.7364955487139693,0.908281211383814,0.8935809804622349,0.8721486196053464,0.6094015974859238,0.6825903629140364,0.6008424778225919
89,0.6669880932100567,0.6604965125899117,0.6528328827242023,0.8776195257340186,0.8775551566390642,0.8539127337208038,0.45635666068609493,0.4792637549221488,0.45175303172760073
90,0.6758900846467755,0.6911601858928373,0.6757722541781073,0.7866705921874587,0.7730612435608406,0.7579785108772935,0.5651095771060921,0.6247484173162074,0.593565997478921
91,0.830827257812607,0.8244510357516044,0.8116923652231222,0.8761370636755659,0.861124051001093,0.8457322298004243,0.7855174519496481,0.7950234632020173,0.7776525006458203
92,0.8284623541995659,0.8038047393379917,0.7785227732587875,0.8236390999522814,0.8136570118543779,0.786606700571052,0.8332856084468504,0.8112653660326585,0.770438845946523
93,0.8848552473374485,0.8546896823988599,0.8454408180762909,0.889279605774636,0.8661138640900108,0.8472825064868849,0.880430888900261,0.8864177060053349,0.8435991296656971
94,0.8549965326787109,0.841193617207625,0.8137178928186977,0.8487976552736728,0.8489999962637633,0.8151137099375548,0.861195410083749,0.8412866347799893,0.8123220756998404
95,0.8799596715194373,0.8592628419221773,0.8400669896825061,0.8585343414886583,0.8597005252812333,0.8318051479476033,0.9013850015502164,0.898297271703979,0.8483288314174088
96,0.8976257065306332,0.8614806362759615,0.853664711943037,0.8823158781759638,0.8632060034113792,0.8390493585307736,0.9129355348853028,0.9077004332341249,0.8682800653553006
97,0.8770764363285395,0.8392489672747125,0.8241177665496503,0.8854783788677306,0.8637680372592286,0.8411243295173332,0.8686744937893484,0.8651219565044673,0.8071112035819674
98,0.9365417761383527,0.8967081479104573,0.8826111784349951,0.9302644442371114,0.9043287899715932,0.8830376074238288,0.9428191080395939,0.9219603123348794,0.8821847494461614
99,0.9189860714628383,0.891921500941316,0.8807364136074243,0.9155401850679066,0.8990900265967942,0.8698551428999787,0.92243195785777,0.9138231811921618,0.8916176843148698
100,0.7722159872086524,0.7122775149500872,0.7010909551540039,0.8655888404507545,0.8228744602569477,0.8081229381157637,0.6788431339665503,0.6162239817971192,0.5940589721922442
101,0.868021547703141,0.7984831716079666,0.7725655867969115,0.9053597276304255,0.8457851691398263,0.8258462296059577,0.8306833677758565,0.7525843276060101,0.7192849439878651
